Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value,Value
CHEMBL4437710,,None,438.75,0,4.75,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL4556101,,None,438.75,0,4.75,26,COc1ccc(NC(=O)C2CCN(c3ncccc3Br)C(C)C2)cc1Cl,IC50,'=',300,nM,6.52,,,UO_0000065,14.87,0.34,1.77,11.98,0,CHEMBL4364169,Inhibition of MALT1 protease in human TMD8 cells assessed as reduction in IL10 level incubated for 24 hrs by mesoscale assay kit method,B,BAO_0000219,cell-based format,Homo sapiens,None,None,TMD8,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4359932,1,Scientific Literature,Bioorg Med Chem Lett,2019,CHEMBL4295480,,,,0.3
CHEMBL15192,LAPACHONE,2,242.27,0,2.75,4a,CC1(C)CCC2=C(O1)c1ccccc1C(=O)C2=O,IC50,'=',1900,nM,5.72,,,UO_0000065,23.62,0.43,2.97,13.19,0,CHEMBL3635348,Inhibition of MALT1 in human Jurkat cell lysate preincubated for 2 hrs followed by addition of 25 uM Ac-LRSR-AMC substrate for 3 hrs by fluorescence based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Jurkat,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3632578,1,Scientific Literature,J Med Chem,2015,CHEMBL3307526,,,,1.9
CHEMBL4781879,,None,462.3,0,3.41,7,COC[C@H](C)c1c(NC(=O)Nc2cnc(-n3nccn3)c(Cl)c2)cnc2cc(Cl)nn12,IC50,'=',3,nM,8.52,,,UO_0000065,18.44,0.38,5.11,6.86,0,CHEMBL4705922,Inhibition of MALT1 (unknown origin) using Ac-Trp-Leu-Arg-Ser-Arg^Cys(PT14)-NH2 as substrate preincubated for 60 mins followed by substrate addition and measured after 60 mins by fluorescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4699655,1,Scientific Literature,J Med Chem,2020,None,TIME = 2.0 hr,INHIBITOR,,0.003
CHEMBL5077497,,None,415.93,1,5.09,F23,Cc1ccc2c(c1)c(=O)[nH]c1c(C(=O)Nc3cc(Cl)ccc3C)sc(=S)n12,IC50,'=',3400,nM,5.47,,,UO_0000065,13.15,0.28,0.38,8.24,0,CHEMBL5033310,Inhibition of N-terminal his-tagged GCN4 leucine zipper fused human MALT1 (340-281 residues) expressed in Escherichia coli using Ac-LVSR-AMC as substrate by HTS assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL5032510,1,Scientific Literature,J Med Chem,2021,None,,INHIBITOR,,3.4
CHEMBL5076557,,None,492.38,0,4.6,15g; F3,COc1ccc(OC)c(NC(=O)c2sc(=S)n3c2[nH]c(=O)c2cc(Br)ccc23)c1,IC50,'=',6900,nM,5.16,,,UO_0000065,10.48,0.24,0.56,6.08,0,CHEMBL5033310,Inhibition of N-terminal his-tagged GCN4 leucine zipper fused human MALT1 (340-281 residues) expressed in Escherichia coli using Ac-LVSR-AMC as substrate by HTS assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL5032510,1,Scientific Literature,J Med Chem,2021,None,,INHIBITOR,,6.9
CHEMBL5088563,,None,501.21,2,5.89,15n,O=C(Nc1cc(Cl)cc(Cl)c1)c1sc(=S)n2c1[nH]c(=O)c1cc(Br)ccc12,IC50,'=',3300,nM,5.48,,,UO_0000065,10.94,0.28,-0.41,8.26,0,CHEMBL5033310,Inhibition of N-terminal his-tagged GCN4 leucine zipper fused human MALT1 (340-281 residues) expressed in Escherichia coli using Ac-LVSR-AMC as substrate by HTS assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL5032510,1,Scientific Literature,J Med Chem,2021,None,,INHIBITOR,,3.3
CHEMBL5083225,,None,395.51,0,4.69,F17,CCc1ccccc1NC(=O)c1sc(=S)n2c1[nH]c(=O)c1cc(C)ccc12,IC50,'=',18460,nM,4.73,,,UO_0000065,11.97,0.24,0.04,7.13,0,CHEMBL5033310,Inhibition of N-terminal his-tagged GCN4 leucine zipper fused human MALT1 (340-281 residues) expressed in Escherichia coli using Ac-LVSR-AMC as substrate by HTS assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL5032510,1,Scientific Literature,J Med Chem,2021,None,,INHIBITOR,,18.46
CHEMBL4441858,,None,300.27,0,2.35,1,COC(=O)C1=CC(C)=COc2oc3cccc(O)c3c(=O)c21,IC50,'=',32100,nM,4.49,,,UO_0000065,14.96,0.28,2.14,5.23,0,CHEMBL4373430,Inhibition of full-length human GST-tagged MALT1 isoform A (824 residues) expressed in Escherichia coli using Ac-LRSR-MCA as substrate after 1 hr by fluorescence assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4371094,1,Scientific Literature,J Nat Prod,2019,None,,,,32.1
CHEMBL3634995,,None,244.29,0,0.94,1c,CN(C)CCNC1=CC(=O)C(=O)c2ccccc21,IC50,'=',1600,nM,5.8,,,UO_0000065,23.73,0.44,4.86,11.73,0,CHEMBL3635348,Inhibition of MALT1 in human Jurkat cell lysate preincubated for 2 hrs followed by addition of 25 uM Ac-LRSR-AMC substrate for 3 hrs by fluorescence based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Jurkat,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3632578,1,Scientific Literature,J Med Chem,2015,CHEMBL3307526,,,,1.6
CHEMBL3632800,,None,334.38,0,1.74,1n,O=C(CNC1=CC(=O)C(=O)c2ccccc21)NCCc1ccccc1,IC50,'=',3100,nM,5.51,,,UO_0000065,16.47,0.3,3.77,7.32,0,CHEMBL3635348,Inhibition of MALT1 in human Jurkat cell lysate preincubated for 2 hrs followed by addition of 25 uM Ac-LRSR-AMC substrate for 3 hrs by fluorescence based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Jurkat,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3632578,1,Scientific Literature,J Med Chem,2015,CHEMBL3307526,,,,3.1
CHEMBL3634998,,None,284.36,0,1.87,1f,O=C1C=C(NCCCN2CCCC2)c2ccccc2C1=O,IC50,'=',11900,nM,4.92,,,UO_0000065,17.32,0.32,3.05,9.97,0,CHEMBL3635348,Inhibition of MALT1 in human Jurkat cell lysate preincubated for 2 hrs followed by addition of 25 uM Ac-LRSR-AMC substrate for 3 hrs by fluorescence based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Jurkat,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3632578,1,Scientific Literature,J Med Chem,2015,CHEMBL3307526,,,,11.9
CHEMBL3632802,,None,321.17,0,4,5b,CC(C)=CCC1=C(O)C(=O)c2cc(Br)ccc2C1=O,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL3635348,Inhibition of MALT1 in human Jurkat cell lysate preincubated for 2 hrs followed by addition of 25 uM Ac-LRSR-AMC substrate for 3 hrs by fluorescence based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Jurkat,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3632578,1,Scientific Literature,J Med Chem,2015,CHEMBL3307526,,,,10
CHEMBL3634999,,None,298.34,0,1.4,1g,O=C1C=C(NCCCN2CCCC2=O)c2ccccc2C1=O,IC50,'=',14400,nM,4.84,,,UO_0000065,16.23,0.3,3.44,7.28,0,CHEMBL3635348,Inhibition of MALT1 in human Jurkat cell lysate preincubated for 2 hrs followed by addition of 25 uM Ac-LRSR-AMC substrate for 3 hrs by fluorescence based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Jurkat,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3632578,1,Scientific Literature,J Med Chem,2015,CHEMBL3307526,,,,14.4
CHEMBL5170695,,None,344.81,0,2.4,30,Clc1nnc2ccc(N[C@H]3CC[C@@H](Nc4ccncn4)CC3)nn12,IC50,'=',31000,nM,4.51,,,UO_0000065,13.08,0.26,2.11,4.85,0,CHEMBL5144522,Inhibition of human MALT1 assessed as cleavage of substrate using fluorescent labeled Ac-LRSR-Rh110 peptide as substrate incubated for 30 mins followed by substrate addition and measured after 3 to 4 hrs by FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL5143527,1,Scientific Literature,Eur J Med Chem,2022,None,TIME = 0.5 hr,INHIBITOR,,31
CHEMBL4568735,NVS-MALT1,None,574.03,1,4.72,EUB0000239,CO[C@@H](C)c1c(Nc2ccc([C@H](N(C)C(=O)C3CCS(=O)(=O)CC3)C(F)(F)F)cc2)cnc2cc(Cl)nn12,IC50,'=',18,nM,7.75,,Active,UO_0000065,13.49,0.28,3.02,7.31,0,CHEMBL4888307,Human biochemical (TR-FRET) assay (low salt),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4507320,54,SGC Frankfurt - Donated Chemical Probes,,2021,None,,,,18
CHEMBL395110,MEPAZINE,4,310.47,0,4.63,1,CN1CCCC(CN2c3ccccc3Sc3ccccc32)C1,IC50,'=',830,nM,6.08,,,UO_0000065,19.59,0.38,1.45,93.84,1,CHEMBL5033380,Inhibition of GST-tagged human MALT1 (325-760 residues) expressed in Escherichia coli using Ac-LVSR-AMC as substrate by microplate reader based assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL5032510,1,Scientific Literature,J Med Chem,2021,None,,INHIBITOR,,0.83
CHEMBL4783666,,None,357.8,0,3.35,5,COc1ccc(NC(=O)NC2COc3ccc(C#N)cc3C2)cc1Cl,IC50,'=',1920,nM,5.72,,,UO_0000065,15.98,0.31,2.37,6.86,0,CHEMBL4678226,Allosteric inhibition of MALT1 in human OCI-LY3 cells assessed as reduction in BCL10 cleavage measured after 24 hrs by ELISA,B,BAO_0000219,cell-based format,Homo sapiens,None,None,OCILY3,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4673331,1,Scientific Literature,J Med Chem,2020,None,TIME = 24.0 hr,NEGATIVE ALLOSTERIC MODULATOR,,1.92
CHEMBL4751838,,None,350.78,0,3.61,6,COc1ccc(NC(=O)NC2COc3ccc(F)cc3C2)cc1Cl,IC50,'=',1250,nM,5.9,,,UO_0000065,16.83,0.34,2.29,9.91,0,CHEMBL4678226,Allosteric inhibition of MALT1 in human OCI-LY3 cells assessed as reduction in BCL10 cleavage measured after 24 hrs by ELISA,B,BAO_0000219,cell-based format,Homo sapiens,None,None,OCILY3,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4673331,1,Scientific Literature,J Med Chem,2020,None,TIME = 24.0 hr,NEGATIVE ALLOSTERIC MODULATOR,,1.25
CHEMBL4754690,,None,466.33,0,3.7,26,COc1ncc(NC(=O)Nc2cnc3cc(Cl)nn3c2N2[C@@H](C)COC[C@@H]2C)cc1Cl,IC50,'=',6,nM,8.22,,,UO_0000065,17.63,0.36,4.52,7.76,0,CHEMBL4678245,Allosteric inhibition of human wild-type full-length MALT1 (329 to 824 residues) protease activity using Ac-Leu-Arg-Ser-Arg Rh110-dPro as substrate preincubated for 60 mins followed by substrate addition and measured after 60 mins by fluorescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4673331,1,Scientific Literature,J Med Chem,2020,None,TIME = 2.0 hr,NEGATIVE ALLOSTERIC MODULATOR,,0.006
CHEMBL5287727,,None,558.49,1,4.57,33,CS(=O)(=O)/N=C(/NCc1cc(-c2ccc(Cl)cc2)n(-c2ccc(Cl)cc2)n1)N[C@H](CO)c1ccccc1,IC50,'=',45,nM,7.35,,,UO_0000065,13.15,0.27,2.78,6.76,0,CHEMBL5244151,Inhibition of MALT1 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL5241134,1,Scientific Literature,Bioorg Med Chem Lett,2023,None,,INHIBITOR,,0.045
CHEMBL5290417,,None,479.41,1,5.77,14,CN(C)[C@H](C(=O)NCc1cc(-c2ccc(Cl)cc2)n(-c2ccc(Cl)cc2)n1)c1ccccc1,IC50,'=',53,nM,7.28,,,UO_0000065,15.18,0.3,1.51,14.51,0,CHEMBL5244151,Inhibition of MALT1 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL5241134,1,Scientific Literature,Bioorg Med Chem Lett,2023,None,,INHIBITOR,,0.053
CHEMBL15192,LAPACHONE,2,242.27,0,2.75,4a,CC1(C)CCC2=C(O1)c1ccccc1C(=O)C2=O,IC50,'=',1200,nM,5.92,,,UO_0000065,24.44,0.45,3.17,13.65,0,CHEMBL3635350,Inhibition of His-tagged human MALT1 (catalytic domain-339-719 aa) by fluorescence based assay using 25 uM Ac-LRSR-AMC as substrate,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3632578,1,Scientific Literature,J Med Chem,2015,None,,,,1.2
CHEMBL5082912,,None,381.48,0,4.39,14d,CCc1ccc(NC(=O)c2sc(=S)n3c2[nH]c(=O)c2ccccc23)cc1,IC50,'>',25000,nM,,,,UO_0000065,,,,,0,CHEMBL5033310,Inhibition of N-terminal his-tagged GCN4 leucine zipper fused human MALT1 (340-281 residues) expressed in Escherichia coli using Ac-LVSR-AMC as substrate by HTS assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL5032510,1,Scientific Literature,J Med Chem,2021,None,,,,25
CHEMBL5092232,,None,383.45,0,3.83,14f,COc1cccc(NC(=O)c2sc(=S)n3c2[nH]c(=O)c2ccccc23)c1,IC50,'>',25000,nM,,,,UO_0000065,,,,,0,CHEMBL5033310,Inhibition of N-terminal his-tagged GCN4 leucine zipper fused human MALT1 (340-281 residues) expressed in Escherichia coli using Ac-LVSR-AMC as substrate by HTS assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL5032510,1,Scientific Literature,J Med Chem,2021,None,,,,25
CHEMBL5072179,,None,492.38,0,4.6,15b,COc1ccc(OC)c(NC(=O)c2sc(=S)n3c2[nH]c(=O)c2ccc(Br)cc23)c1,IC50,'=',18800,nM,4.73,,,UO_0000065,9.6,0.22,0.13,5.57,0,CHEMBL5033310,Inhibition of N-terminal his-tagged GCN4 leucine zipper fused human MALT1 (340-281 residues) expressed in Escherichia coli using Ac-LVSR-AMC as substrate by HTS assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL5032510,1,Scientific Literature,J Med Chem,2021,None,,INHIBITOR,,18.8
CHEMBL5094630,,None,447.93,0,4.49,15c; F28,COc1ccc(OC)c(NC(=O)c2sc(=S)n3c2[nH]c(=O)c2ccc(Cl)cc23)c1,IC50,'=',5200,nM,5.28,,,UO_0000065,11.8,0.25,0.79,6.23,0,CHEMBL5033310,Inhibition of N-terminal his-tagged GCN4 leucine zipper fused human MALT1 (340-281 residues) expressed in Escherichia coli using Ac-LVSR-AMC as substrate by HTS assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL5032510,1,Scientific Literature,J Med Chem,2021,None,,INHIBITOR,,5.2
CHEMBL5086958,,None,467.32,1,5.04,15q,O=C(Nc1cccc(Cl)c1[N+](=O)[O-])c1sc(=S)n2c1[nH]c(=O)c1ccc(Cl)cc12,IC50,'=',4400,nM,5.36,,,UO_0000065,11.46,0.25,0.32,4.89,0,CHEMBL5033310,Inhibition of N-terminal his-tagged GCN4 leucine zipper fused human MALT1 (340-281 residues) expressed in Escherichia coli using Ac-LVSR-AMC as substrate by HTS assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL5032510,1,Scientific Literature,J Med Chem,2021,None,,INHIBITOR,,4.4
CHEMBL5081445,,None,460.38,1,5.15,16c; F2,CCc1ccccc1NC(=O)c1sc(=S)n2c1[nH]c(=O)c1cc(Br)ccc12,IC50,'=',4400,nM,5.36,,,UO_0000065,11.64,0.27,0.21,8.07,0,CHEMBL5033310,Inhibition of N-terminal his-tagged GCN4 leucine zipper fused human MALT1 (340-281 residues) expressed in Escherichia coli using Ac-LVSR-AMC as substrate by HTS assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL5032510,1,Scientific Literature,J Med Chem,2021,None,,INHIBITOR,,4.4
CHEMBL5087126,,None,445.91,0,4.26,16e,COC(=O)c1ccc2c(=O)[nH]c3c(C(=O)Nc4ccc(Cl)cc4)sc(=S)n3c2c1,IC50,'=',5100,nM,5.29,,,UO_0000065,11.87,0.25,1.03,5.71,0,CHEMBL5033310,Inhibition of N-terminal his-tagged GCN4 leucine zipper fused human MALT1 (340-281 residues) expressed in Escherichia coli using Ac-LVSR-AMC as substrate by HTS assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL5032510,1,Scientific Literature,J Med Chem,2021,None,,INHIBITOR,,5.1
CHEMBL5278273,,None,562.91,2,5.69,31,CS(=O)(=O)/N=C(\NCc1cccc(Cl)c1)NCc1cc(-c2ccc(Cl)cc2)n(-c2ccc(Cl)cc2)n1,IC50,'=',20,nM,7.7,,,UO_0000065,13.68,0.29,2.01,8.71,0,CHEMBL5244151,Inhibition of MALT1 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL5241134,1,Scientific Literature,Bioorg Med Chem Lett,2023,None,,INHIBITOR,,0.02
CHEMBL5179449,,None,457.26,0,3.53,10,FC(F)(F)c1nccc(N[C@H]2CC[C@@H](Nc3ccc4nnc(Br)n4n3)CC2)n1,IC50,'=',6100,nM,5.21,,,UO_0000065,11.4,0.25,1.68,5.61,0,CHEMBL5144526,Inhibition of human MALT1 in human MCF7 cells assessed as MALT1 mediated cleavage of human A20 in cytosol by fluorescence microscopy,B,BAO_0000220,subcellular format,Homo sapiens,None,None,MCF7,Cytosol ,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL5143527,1,Scientific Literature,Eur J Med Chem,2022,None,,INHIBITOR,,6.1
CHEMBL5177135,,None,408.29,0,3.67,32,COc1ncc(N[C@H]2CC[C@@H](Nc3ccc4nnc(Cl)n4n3)CC2)cc1Cl,IC50,'=',600,nM,6.22,,,UO_0000065,15.24,0.31,2.55,6.97,0,CHEMBL5144522,Inhibition of human MALT1 assessed as cleavage of substrate using fluorescent labeled Ac-LRSR-Rh110 peptide as substrate incubated for 30 mins followed by substrate addition and measured after 3 to 4 hrs by FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL5143527,1,Scientific Literature,Eur J Med Chem,2022,None,TIME = 0.5 hr,INHIBITOR,,0.6
CHEMBL3814599,,None,414.89,0,3.75,24,COCCOc1nc(-c2ccc(C)c(C)c2)n(-c2ccc(NC(=O)CCl)cc2)n1,IC50,'=',15000,nM,4.82,,,UO_0000065,11.63,0.23,1.07,6.16,0,CHEMBL3816058,Inhibition of recombinant Malt1 (unknown origin) at 10 to 1000 uM preincubated for 1 hr followed by (S)-1-((6-(4-(4-(5,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL5087532,,None,413.48,0,3.84,14h,COc1ccc(OC)c(NC(=O)c2sc(=S)n3c2[nH]c(=O)c2ccccc23)c1,IC50,'>',25000,nM,,,,UO_0000065,,,,,0,CHEMBL5033310,Inhibition of N-terminal his-tagged GCN4 leucine zipper fused human MALT1 (340-281 residues) expressed in Escherichia coli using Ac-LVSR-AMC as substrate by HTS assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL5032510,1,Scientific Literature,J Med Chem,2021,None,,,,25
CHEMBL5084101,,None,443.51,0,3.85,15a,COc1ccc(OC)c(NC(=O)c2sc(=S)n3c2[nH]c(=O)c2ccc(OC)cc23)c1,IC50,'>',25000,nM,,,,UO_0000065,,,,,0,CHEMBL5033310,Inhibition of N-terminal his-tagged GCN4 leucine zipper fused human MALT1 (340-281 residues) expressed in Escherichia coli using Ac-LVSR-AMC as substrate by HTS assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL5032510,1,Scientific Literature,J Med Chem,2021,None,,,,25
CHEMBL5184753,,None,412.81,0,3.42,8,FC(F)(F)c1nccc(N[C@H]2CC[C@@H](Nc3ccc4nnc(Cl)n4n3)CC2)n1,IC50,'=',300,nM,6.52,,,UO_0000065,15.8,0.32,3.1,7.02,0,CHEMBL5144522,Inhibition of human MALT1 assessed as cleavage of substrate using fluorescent labeled Ac-LRSR-Rh110 peptide as substrate incubated for 30 mins followed by substrate addition and measured after 3 to 4 hrs by FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL5143527,1,Scientific Literature,Eur J Med Chem,2022,None,TIME = 0.5 hr,INHIBITOR,,0.3
CHEMBL5282720,,None,451.36,1,5.16,12,N[C@@H](C(=O)NCc1cc(-c2ccc(Cl)cc2)n(-c2ccc(Cl)cc2)n1)c1ccccc1,IC50,'=',368,nM,6.43,,,UO_0000065,14.26,0.28,1.27,8.82,0,CHEMBL5244151,Inhibition of MALT1 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL5241134,1,Scientific Literature,Bioorg Med Chem Lett,2023,None,,INHIBITOR,,0.368
CHEMBL5278620,,None,452.35,0,4.56,19,NC(C(=O)NCc1cc(-c2ccc(Cl)cc2)n(-c2ccc(Cl)cc2)n1)c1ccccn1,IC50,'=',227,nM,6.64,,,UO_0000065,14.69,0.29,2.08,7.74,0,CHEMBL5244151,Inhibition of MALT1 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL5241134,1,Scientific Literature,Bioorg Med Chem Lett,2023,None,,INHIBITOR,,0.227
CHEMBL5291278,,None,403.27,0,3.33,24,NC(=O)/N=C(\N)NCc1cc(-c2ccc(Cl)cc2)n(-c2ccc(Cl)cc2)n1,IC50,'=',1114,nM,5.95,,,UO_0000065,14.76,0.3,2.62,5.35,0,CHEMBL5244151,Inhibition of MALT1 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL5241134,1,Scientific Literature,Bioorg Med Chem Lett,2023,None,,INHIBITOR,,1.114
CHEMBL5272551,,None,464.38,0,3.74,34,N/C(=N\S(=O)(=O)C1CC1)NCc1cc(-c2ccc(Cl)cc2)n(-c2ccc(Cl)cc2)n1,IC50,'=',258,nM,6.59,,,UO_0000065,14.19,0.3,2.85,6.44,0,CHEMBL5244151,Inhibition of MALT1 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL5241134,1,Scientific Literature,Bioorg Med Chem Lett,2023,None,,INHIBITOR,,0.258
